model,brood_year,return_year,system,age_group,observed_returns,predicted_returns
rand_forest,2005,2011,Igushik,2_3,51682.8267310651,30885.646795388428
boost_tree,2005,2011,Igushik,2_3,51682.8267310651,3637.8800868988037
rand_forest,2006,2012,Igushik,2_3,13217.720378081802,32775.85618006723
boost_tree,2006,2012,Igushik,2_3,13217.720378081802,46127.19535827637
rand_forest,2007,2013,Igushik,2_3,7949.20194932105,32967.1915335989
boost_tree,2007,2013,Igushik,2_3,7949.20194932105,36334.068775177
rand_forest,2008,2014,Igushik,2_3,56710.2555111645,20460.25578117052
boost_tree,2008,2014,Igushik,2_3,56710.2555111645,32487.328052520752
rand_forest,2009,2015,Igushik,2_3,1804.62545729521,36474.87318648683
boost_tree,2009,2015,Igushik,2_3,1804.62545729521,7358.3924770355225
rand_forest,2010,2016,Igushik,2_3,13439.1035452312,47239.76023522731
boost_tree,2010,2016,Igushik,2_3,13439.1035452312,43633.904457092285
rand_forest,2011,2017,Igushik,2_3,3088.11756092064,30013.421837108355
boost_tree,2011,2017,Igushik,2_3,3088.11756092064,10173.771381378174
rand_forest,2012,2018,Igushik,2_3,3.6242824812412504e-9,20298.89693554941
boost_tree,2012,2018,Igushik,2_3,3.6242824812412504e-9,0
rand_forest,2013,2019,Igushik,2_3,3254.47382660217,12851.326327476414
boost_tree,2013,2019,Igushik,2_3,3254.47382660217,0
rand_forest,2014,2020,Igushik,2_3,1.37379837012283e-9,13010.802420675414
boost_tree,2014,2020,Igushik,2_3,1.37379837012283e-9,1582.9473733901978
rand_forest,1984,1990,Kvichak,2_3,1663050.62238422,1148659.8769883497
boost_tree,1984,1990,Kvichak,2_3,1663050.62238422,3266713.5620117188
rand_forest,1985,1991,Kvichak,2_3,1382907.30562953,810496.2196572835
boost_tree,1985,1991,Kvichak,2_3,1382907.30562953,1078831.2530517578
rand_forest,1986,1992,Kvichak,2_3,1007435.7119005,1183990.2574230419
boost_tree,1986,1992,Kvichak,2_3,1007435.7119005,860783.69140625
rand_forest,1987,1993,Kvichak,2_3,329082.114224602,1415440.0250522105
boost_tree,1987,1993,Kvichak,2_3,329082.114224602,3347189.6362304688
rand_forest,1988,1994,Kvichak,2_3,453907.018385498,1132175.5461710137
boost_tree,1988,1994,Kvichak,2_3,453907.018385498,2148681.4880371094
rand_forest,1989,1995,Kvichak,2_3,3276620.6126522203,1426339.3497757684
boost_tree,1989,1995,Kvichak,2_3,3276620.6126522203,2060329.2846679688
rand_forest,1990,1996,Kvichak,2_3,1626783.69450554,2450074.847544261
boost_tree,1990,1996,Kvichak,2_3,1626783.69450554,2639859.0087890625
rand_forest,1991,1997,Kvichak,2_3,236952.149820738,980186.0699684501
boost_tree,1991,1997,Kvichak,2_3,236952.149820738,525875.8926391602
rand_forest,1992,1998,Kvichak,2_3,162224.407405591,684491.1776733279
boost_tree,1992,1998,Kvichak,2_3,162224.407405591,1811158.2946777344
rand_forest,1993,1999,Kvichak,2_3,477949.0004300199,757139.0252137546
boost_tree,1993,1999,Kvichak,2_3,477949.0004300199,0
rand_forest,1994,2000,Kvichak,2_3,247104.976104451,885366.2035379516
boost_tree,1994,2000,Kvichak,2_3,247104.976104451,1536638.18359375
rand_forest,1995,2001,Kvichak,2_3,96801.7625841593,607146.3648114062
boost_tree,1995,2001,Kvichak,2_3,96801.7625841593,472206.19201660156
rand_forest,1996,2002,Kvichak,2_3,27655.7467201827,997080.9523733708
boost_tree,1996,2002,Kvichak,2_3,27655.7467201827,588633.9950561523
rand_forest,1997,2003,Kvichak,2_3,173308.595552569,707638.974895626
boost_tree,1997,2003,Kvichak,2_3,173308.595552569,482661.8194580078
rand_forest,1998,2004,Kvichak,2_3,93557.871162218,262967.12917855877
boost_tree,1998,2004,Kvichak,2_3,93557.871162218,0
rand_forest,1999,2005,Kvichak,2_3,208249.328913572,594521.2649302093
boost_tree,1999,2005,Kvichak,2_3,208249.328913572,14233.707189559937
rand_forest,2000,2006,Kvichak,2_3,367259.346565094,435362.5324915575
boost_tree,2000,2006,Kvichak,2_3,367259.346565094,14670.660495758057
rand_forest,2001,2007,Kvichak,2_3,901130.75954439,638966.1674228245
boost_tree,2001,2007,Kvichak,2_3,901130.75954439,0
rand_forest,2002,2008,Kvichak,2_3,10245.8523434658,366713.47474772146
boost_tree,2002,2008,Kvichak,2_3,10245.8523434658,351202.77404785156
rand_forest,2003,2009,Kvichak,2_3,129764.410910465,703630.8291333711
boost_tree,2003,2009,Kvichak,2_3,129764.410910465,394862.4801635742
rand_forest,2004,2010,Kvichak,2_3,554818.667309667,1301426.1462917023
