model,brood_year,return_year,system,age_group,observed_returns,predicted_returns
boost_tree,2001,2006,Wood,1_3,5495.80117948832,1760.0512504577637
rand_forest,2002,2007,Wood,1_3,2121.06295633507,3234.775516040954
boost_tree,2002,2007,Wood,1_3,2121.06295633507,3707.7760696411133
rand_forest,2003,2008,Wood,1_3,2810.30786757518,3178.023455120763
boost_tree,2003,2008,Wood,1_3,2810.30786757518,3674.543797969818
rand_forest,2004,2009,Wood,1_3,3867.60264820086,2776.956443743373
boost_tree,2004,2009,Wood,1_3,3867.60264820086,2360.670566558838
rand_forest,2005,2010,Wood,1_3,3860.07930013579,3213.095812568279
boost_tree,2005,2010,Wood,1_3,3860.07930013579,3224.3436574935913
rand_forest,2006,2011,Wood,1_3,3188.31758366476,3004.556533145238
boost_tree,2006,2011,Wood,1_3,3188.31758366476,2916.1959886550903
rand_forest,2007,2012,Wood,1_3,1144.81584442661,2042.8764350781328
boost_tree,2007,2012,Wood,1_3,1144.81584442661,4146.604537963867
rand_forest,2008,2013,Wood,1_3,1776.27349699445,1699.496155441589
boost_tree,2008,2013,Wood,1_3,1776.27349699445,2147.865891456604
rand_forest,2009,2014,Wood,1_3,2055.98667154187,1699.917713061227
boost_tree,2009,2014,Wood,1_3,2055.98667154187,2263.9602422714233
rand_forest,2010,2015,Wood,1_3,1989.18394826046,2851.9788879290136
boost_tree,2010,2015,Wood,1_3,1989.18394826046,2909.345030784607
rand_forest,2011,2016,Wood,1_3,2859.73674639226,2926.3253540324154
boost_tree,2011,2016,Wood,1_3,2859.73674639226,2700.8050680160522
rand_forest,2012,2017,Wood,1_3,1384.22579766987,2855.810558874696
boost_tree,2012,2017,Wood,1_3,1384.22579766987,2479.386031627655
rand_forest,2013,2018,Wood,1_3,2368.58076887782,2563.7238635515255
boost_tree,2013,2018,Wood,1_3,2368.58076887782,2170.679271221161
rand_forest,2014,2019,Wood,1_3,3789.79977220408,2478.833710103069
boost_tree,2014,2019,Wood,1_3,3789.79977220408,2155.010402202606
rand_forest,1986,1990,Egegik,1_2,2415.52711158373,739.1045339407735
boost_tree,1986,1990,Egegik,1_2,2415.52711158373,880.5888891220093
rand_forest,1987,1991,Egegik,1_2,699.118622713006,642.3921453604576
boost_tree,1987,1991,Egegik,1_2,699.118622713006,451.89738273620605
rand_forest,1988,1992,Egegik,1_2,296.195231657617,1298.0016693054044
boost_tree,1988,1992,Egegik,1_2,296.195231657617,1641.3652896881104
rand_forest,1989,1993,Egegik,1_2,199.211883823385,507.1469556128662
boost_tree,1989,1993,Egegik,1_2,199.211883823385,0
rand_forest,1990,1994,Egegik,1_2,393.97117983723,637.1196976152936
boost_tree,1990,1994,Egegik,1_2,393.97117983723,942.8709745407104
rand_forest,1991,1995,Egegik,1_2,1208.92889659698,928.0728992924443
boost_tree,1991,1995,Egegik,1_2,1208.92889659698,1634.7351670265198
rand_forest,1992,1996,Egegik,1_2,239.87658415245897,810.3311226535133
boost_tree,1992,1996,Egegik,1_2,239.87658415245897,1480.7012677192688
