33743
1988	321	0	185	42	20	37
1988	321	0	191	42	20	215
1988	321	0	193	42	20	437
1988	321	0	195	42	20	425
1988	321	0	196	42	20	196
1988	321	0	197	42	20	29
1988	321	0	198	42	20	100
1988	321	0	207	42	20	28
1989	321	0	168	42	20	7
1989	321	0	170	42	20	8
1989	321	0	171	42	20	24
1989	321	0	172	42	20	13
1989	321	0	173	42	20	14
1989	321	0	174	42	20	10
1989	321	0	182	42	20	12
1989	321	0	185	42	20	58
1989	321	0	186	42	20	121
1989	321	0	187	42	20	185
1989	321	0	188	42	20	337
1989	321	0	189	42	20	352
1989	321	0	190	42	20	212
1989	321	0	192	42	20	385
1989	321	0	193	42	20	59
1989	321	0	194	42	20	359
1989	321	0	195	42	20	65
1989	321	0	196	42	20	254
1989	321	0	197	42	20	204
1989	321	0	198	42	20	139
1989	321	0	199	42	20	116
1989	321	0	200	42	20	66
1989	321	0	201	42	20	58
1989	321	0	202	42	20	33
1989	321	0	203	42	20	15
1989	321	0	204	42	20	15
1989	321	0	205	42	20	17
1989	321	0	206	42	20	47
1990	321	0	168	42	20	1
1990	321	0	169	42	20	7
1990	321	0	170	42	20	12
1990	321	0	171	42	20	15
1990	321	0	172	42	20	3
1990	321	0	173	42	20	10
1990	321	0	185	42	20	218
1990	321	0	189	42	20	302
1990	321	0	190	42	20	437
1990	321	0	192	42	20	178
1990	321	0	193	42	20	178
1990	321	0	195	42	20	70
1990	321	0	196	42	20	192
1990	321	0	198	42	20	197
1990	321	0	199	42	20	93
1990	321	0	200	42	20	75
1990	321	0	201	42	20	32
1990	321	0	202	42	20	29
1990	321	0	203	42	20	19
1990	321	0	204	42	20	12
1990	321	0	205	42	20	10
1990	321	0	206	42	20	54
1991	321	0	168	42	20	1
1991	321	0	169	42	20	5
1991	321	0	170	42	20	6
1991	321	0	171	42	20	12
1991	321	0	172	42	20	4
1991	321	0	185	42	20	73
1991	321	0	186	42	20	205
1991	321	0	187	42	20	135
1991	321	0	188	42	20	268
1991	321	0	190	42	20	523
1991	321	0	191	42	20	418
1991	321	0	192	42	20	217
1991	321	0	193	42	20	224
1991	321	0	194	42	20	161
1991	321	0	195	42	20	197
1991	321	0	196	42	20	126
1991	321	0	197	42	20	112
1991	321	0	198	42	20	27
1991	321	0	199	42	20	72
1991	321	0	200	42	20	48
1991	321	0	201	42	20	34
1991	321	0	202	42	20	48
1991	321	0	203	42	20	37
1991	321	0	204	42	20	27
1991	321	0	205	42	20	18
1991	321	0	206	42	20	42
1992	321	0	169	42	20	8
1992	321	0	170	42	20	5
1992	321	0	171	42	20	2
1992	321	0	174	42	20	6
1992	321	0	175	42	20	1
1992	321	0	181	42	20	7
1992	321	0	182	42	20	61
1992	321	0	188	42	20	141
1992	321	0	191	42	20	461
1992	321	0	196	42	20	828
1992	321	0	197	42	20	642
1992	321	0	198	42	20	298
1992	321	0	199	42	20	263
1992	321	0	200	42	20	181
1992	321	0	201	42	20	143
1992	321	0	202	42	20	64
1992	321	0	203	42	20	33
1992	321	0	204	42	20	53
1992	321	0	205	42	20	71
1992	321	0	206	42	20	29
1992	321	0	207	42	20	46
1993	321	0	168	42	20	18
1993	321	0	169	42	20	10
1993	321	0	172	42	20	18
1993	321	0	173	42	20	50
1993	321	0	174	42	20	14
1993	321	0	181	42	20	122
1993	321	0	184	42	20	260
1993	321	0	186	42	20	329
1993	321	0	187	42	20	386
1993	321	0	188	42	20	452
1993	321	0	189	42	20	715
1993	321	0	190	42	20	498
1993	321	0	191	42	20	346
1993	321	0	192	42	20	263
1993	321	0	193	42	20	197
1993	321	0	194	42	20	127
1993	321	0	195	42	20	131
1993	321	0	196	42	20	95
1993	321	0	197	42	20	59
1993	321	0	198	42	20	15
1993	321	0	200	42	20	37
1993	321	0	201	42	20	33
1993	321	0	202	42	20	30
1993	321	0	203	42	20	25
1993	321	0	204	42	20	7
1993	321	0	206	42	20	48
1994	321	0	168	42	20	1
1994	321	0	171	42	20	2
1994	321	0	172	42	20	7
1994	321	0	173	42	20	5
1994	321	0	174	42	20	1
1994	321	0	178	42	20	4
1994	321	0	179	42	20	13
1994	321	0	181	42	20	11
1994	321	0	182	42	20	67
1994	321	0	184	42	20	64
1994	321	0	187	42	20	342
1994	321	0	189	42	20	58
1994	321	0	190	42	20	569
1994	321	0	191	42	20	180
1994	321	0	192	42	20	145
1994	321	0	193	42	20	159
1994	321	0	194	42	20	468
1994	321	0	195	42	20	559
1994	321	0	196	42	20	252
1994	321	0	197	42	20	263
1994	321	0	198	42	20	139
1994	321	0	199	42	20	142
1994	321	0	200	42	20	220
1994	321	0	201	42	20	158
1994	321	0	202	42	20	50
1994	321	0	203	42	20	42
1994	321	0	204	42	20	57
1994	321	0	205	42	20	30
1994	321	0	206	42	20	273
1995	321	0	170	42	20	4
1995	321	0	171	42	20	3
1995	321	0	172	42	20	10
1995	321	0	173	42	20	30
1995	321	0	174	42	20	14
1995	321	0	177	42	20	94
1995	321	0	180	42	20	263
1995	321	0	182	42	20	82
1995	321	0	183	42	20	219
1995	321	0	184	42	20	215
1995	321	0	185	42	20	271
1995	321	0	187	42	20	58
1995	321	0	188	42	20	696
1995	321	0	190	42	20	285
1995	321	0	196	42	20	813
1995	321	0	198	42	20	454
1995	321	0	199	42	20	415
1995	321	0	200	42	20	166
1995	321	0	201	42	20	130
1995	321	0	202	42	20	81
1995	321	0	203	42	20	54
1995	321	0	204	42	20	45
1995	321	0	205	42	20	33
1995	321	0	206	42	20	66
1996	321	0	169	42	20	9
1996	321	0	170	42	20	11
1996	321	0	171	42	20	35
1996	321	0	172	42	20	38
1996	321	0	173	42	20	16
1996	321	0	177	42	20	157
1996	321	0	181	42	20	258
1996	321	0	183	42	20	255
1996	321	0	184	42	20	184
1996	321	0	185	42	20	198
1996	321	0	186	42	20	279
1996	321	0	187	42	20	471
1996	321	0	188	42	20	466
1996	321	0	189	42	20	341
1996	321	0	190	42	20	490
1996	321	0	191	42	20	295
1996	321	0	192	42	20	78
1996	321	0	195	42	20	1
1996	321	0	196	42	20	2
1996	321	0	197	42	20	331
1996	321	0	198	42	20	219
1996	321	0	199	42	20	131
1996	321	0	200	42	20	48
1996	321	0	201	42	20	40
1996	321	0	204	42	20	23
1996	321	0	205	42	20	13
1996	321	0	206	42	20	9
1996	321	0	207	42	20	12
1997	321	0	168	42	20	20
1997	321	0	169	42	20	17
1997	321	0	170	42	20	13
1997	321	0	171	42	20	5
1997	321	0	182	42	20	71
1997	321	0	183	42	20	3
1997	321	0	185	42	20	175
1997	321	0	186	42	20	6
1997	321	0	187	42	20	217
1997	321	0	188	42	20	238
1997	321	0	189	42	20	26
1997	321	0	190	42	20	183
1997	321	0	191	42	20	1
1997	321	0	192	42	20	176
1997	321	0	193	42	20	11
1997	321	0	194	42	20	74
1997	321	0	195	42	20	57
1997	321	0	196	42	20	42
1997	321	0	197	42	20	33
1997	321	0	200	42	20	43
1998	321	0	169	42	20	8
1998	321	0	173	42	20	5
1998	321	0	174	42	20	2
1998	321	0	183	42	20	1
1998	321	0	184	42	20	1
